GEOID,median_household_income,rent_burden_35_plus_share,renter_occupied_units,total_housing_units,unemployment_rate_proxy,median_gross_rent,poverty.rate,depression_among_adults,fair_poor_health_status,frequent_mental_distress,high_eviction_risk
39157020300,63345,0.0886319845857418,519,1494,0.0285049447353112,743,1.07,24.3,15.6,16.8,0
39157020400,55880,0.2055084745762712,472,2439,0.0361340879407923,810,11.23,25.8,23.3,19.3,0
39157020500,91875,0.1572700296735905,337,2195,0.0960890087660148,683,8.83,25.1,19.7,18.9,0
39157020600,70771,0.1906077348066298,724,2453,0.0150057714505579,1018,1.98,23.4,17.0,16.2,0
39157020700,65096,0.0776361529548088,863,2482,0.0757938885560215,1033,18.89,24.3,19.9,17.8,0
39157020900,71491,0.0875420875420875,594,2106,0.0452019266394961,874,14.05,23.8,17.1,17.0,0
39157021000,44695,0.3827338129496402,695,2344,0.0520926090828138,786,14.14,26.3,24.4,19.8,0
39157021100,52440,0.0879478827361563,614,1256,0.066768994627782,793,14.18,22.7,19.6,16.9,0
39157021200,58313,0.0993788819875776,161,1183,0.0376306620209059,880,12.28,25.3,21.4,19.2,0
39157021300,68411,0.2408602150537634,465,1946,0.0275938189845474,851,5.03,26.2,20.2,20.0,0
39157021400,51125,0.0928571428571428,140,1031,0.0513043478260869,748,3.46,25.2,20.9,18.8,0
39157021600,56159,0.1777108433734939,664,1924,0.0921753379762392,812,17.33,26.3,22.2,20.1,0
39157021700,48726,0.2070422535211267,710,2510,0.1835469202149648,783,13.43,26.4,25.9,20.3,0
39157021800,73491,0.0,211,1288,0.0516002612671456,973,8.1,26.1,23.5,19.8,0
39157021900,69036,0.1052631578947368,152,1062,0.0277078085642317,809,10.28,24.4,18.1,18.0,0
39157022001,52647,0.0705009276437847,539,1363,0.08952496954933,894,7.51,27.0,24.1,20.9,0
39157022002,42347,0.0991150442477876,565,1423,0.0718954248366013,553,31.46,27.7,26.8,21.8,0
39161020100,74688,0.0,75,1844,0.0246113989637305,776,2.13,25.6,17.3,17.4,0
39161020200,81694,0.0876494023904382,251,1814,0.0441426146010186,743,7.1,25.5,17.9,17.2,0
39161020300,74118,0.0108695652173913,92,1222,0.0175578611332801,791,4.17,25.4,18.4,17.5,0
39161020400,65347,0.0070422535211267,142,1297,0.0491698595146871,853,6.75,25.6,19.5,17.8,0
39161020500,58925,0.2142857142857142,392,1362,0.0340328984685195,865,5.96,26.9,21.1,19.1,1
39161020600,43239,0.1206896551724138,290,682,0.1657142857142857,615,22.62,29.2,25.0,22.2,0
39161020700,51719,0.2920353982300885,226,819,0.0276356192425793,747,14.29,28.2,22.2,20.4,1
39161020800,53319,0.306338028169014,568,1820,0.0096015362457993,778,19.27,26.2,22.8,18.3,0
39161020900,55377,0.1586021505376344,372,1700,0.0445572476029328,759,9.51,25.0,19.9,16.8,0
39163953000,45675,0.0419287211740041,477,2378,0.022508038585209,699,16.47,28.1,24.6,20.0,0
39163953100,53932,0.1873935264054514,587,2172,0.0293986636971046,623,15.68,28.2,22.7,19.6,0
39163953200,57860,0.0555555555555555,234,1402,0.0702794242167654,731,18.87,27.8,25.3,19.0,0
39171950100,61550,0.1645569620253164,474,2153,0.0338563170933113,678,11.07,25.8,21.1,18.3,0
39171950200,82500,0.1179775280898876,178,1859,0.0152173913043478,863,8.86,25.6,20.3,17.6,0
39171950300,47736,0.0806174957118353,583,1932,0.0566037735849056,751,13.79,26.9,21.7,19.3,0
39171950400,62831,0.0660592255125284,439,1968,0.0412371134020618,775,8.41,25.6,20.3,17.7,0
39171950500,76500,0.2195121951219512,164,1425,0.0295790671217292,860,5.05,24.3,18.8,17.6,0
39171950600,49087,0.2411545623836126,1074,2464,0.0573384681215233,784,22.24,28.2,26.2,21.0,0
39171950700,68000,0.2989690721649484,582,1976,0.0130103185284881,751,8.45,25.4,19.2,17.1,0
39171950800,77656,0.0,85,1502,0.0058377116170461,1066,6.7,24.8,18.0,16.7,0
39171950900,44536,0.2008032128514056,249,1287,0.070855614973262,774,7.47,26.7,23.1,19.0,0
39173020100,74404,0.0449172576832151,423,2441,0.0072297075254682,866,6.92,27.5,18.8,17.2,1
39173020200,80500,0.1494661921708185,281,1281,0.0436099333737129,1162,7.9,27.7,16.2,16.7,0
39173020300,101397,0.0469667318982387,511,2129,0.0475382003395585,782,6.97,26.4,17.5,15.6,0
39173020401,73585,0.3037884203002144,1399,2906,0.0240099781727471,937,5.79,25.1,16.1,14.3,0
39173020402,84375,0.0401459854014598,822,2721,0.02625,1186,3.17,25.8,13.6,15.0,0
39173020500,93068,0.0894117647058823,425,1078,0.0192901234567901,1119,4.54,25.8,12.1,14.0,0
39173020601,94444,0.1774530271398747,479,1955,0.0123287671232876,985,6.26,25.7,14.1,14.9,0
39173020602,161343,0.091254752851711,789,3269,0.078705636743215,1572,0.62,24.7,10.6,13.5,0
39173020800,60921,0.1200828157349896,483,1801,0.0725294650951949,825,2.94,27.1,20.6,16.8,0
39173021000,67304,0.2585895117540687,553,1851,0.0132058287795992,975,5.53,26.9,18.1,16.7,0
39173021100,89583,0.0653061224489796,245,1749,0.0326141495233316,976,7.97,25.7,15.1,15.0,0
39173021200,111750,0.2162576687116564,652,3334,0.0472141418661893,1242,5.21,25.8,13.2,14.6,0
39173021300,90278,0.1240310077519379,258,1564,0.0429841897233201,941,5.03,26.5,15.9,15.6,0
39173021400,62043,0.2391304347826087,276,1450,0.0339777387229056,765,8.0,27.6,19.4,17.5,1
39173021500,88163,0.08,100,988,0.0653225806451612,859,0.0,27.8,20.9,17.6,0
39173021701,24091,0.4987146529562982,1556,2039,0.049981624402793,854,13.05,34.1,21.0,25.0,0
39173021702,38782,0.2860938883968113,2258,2643,0.0441938433404449,710,18.56,31.3,15.4,21.0,0
39173021800,-666666666,0.4863387978142076,183,224,0.1439429928741092,930,0.0,41.0,24.5,34.2,0
39173021901,67540,0.1358381502890173,346,1623,0.0284463894967177,879,4.08,25.0,15.6,14.1,0
39173021902,28831,0.2720099667774086,2408,2650,0.0219750406945198,821,37.14,34.0,25.3,25.2,0
39173022100,70848,0.1061946902654867,339,1659,0.0476649012999518,778,12.67,28.4,19.9,18.4,0
39173022200,46897,0.2760180995475113,221,1336,0.0872727272727272,704,18.24,27.8,23.4,17.9,1
39173022300,71705,0.1407407407407407,270,1411,0.0487935656836461,945,6.5,28.3,20.6,18.3,0
39173022400,54022,0.0569476082004555,439,1659,0.0380645161290322,832,9.93,28.4,20.5,18.6,0
39173022500,56458,0.1967213114754098,549,1711,0.0660550458715596,845,1.75,29.2,21.1,19.9,0
39175938000,80333,0.0843881856540084,237,1781,0.0132788559754851,767,5.47,24.4,19.0,16.8,0
39175938100,66250,0.0768072289156626,664,1970,0.0407124681933842,777,4.43,25.3,18.4,17.8,0
39175938200,70750,0.0,225,1432,0.0264864864864864,766,2.8,24.6,18.8,17.3,0
39175938300,53391,0.1369294605809128,482,1718,0.0128783000643915,715,12.25,24.4,17.0,16.4,0
39175938400,76415,0.0192307692307692,416,1400,0.0460829493087557,780,9.88,24.1,15.4,16.2,0
39175938500,62969,0.0830945558739255,349,1550,0.0204334365325077,659,10.32,25.3,21.6,17.8,0
40043959100,55278,0.0212765957446808,94,829,0.0185185185185185,921,13.89,24.9,21.0,17.6,0
40043959200,47132,0.0903954802259887,177,727,0.0543046357615894,838,13.51,25.1,23.1,17.8,0
40043959300,69449,0.1938775510204081,98,639,0.0876565295169946,790,7.42,24.7,21.0,16.6,1
41003000202,77283,0.3416030534351145,1048,2713,0.0347624565469293,1763,2.55,24.0,12.5,14.2,0
41003000500,99507,0.5583756345177665,197,1445,0.0577305905773059,1524,8.71,22.5,14.2,12.9,0
41003000600,52371,0.4015477214101461,1163,2113,0.09816474605207,1241,14.29,26.8,17.9,18.0,0
41003000900,77500,0.3769941225860621,1191,2849,0.0590679726921935,1427,6.43,25.5,13.6,16.1,0
41003001001,51925,0.2039187227866473,1378,1930,0.0817551963048498,1188,18.05,28.6,24.0,21.1,0
41003001002,80120,0.2674825174825175,572,1479,0.047716777834787,1572,15.35,26.2,15.3,17.7,0
41003001101,31528,0.5029806259314457,1342,1483,0.1402085747392815,1271,57.67,34.7,22.6,28.9,0
41003001102,22894,0.6140012845215157,1557,2261,0.0727272727272727,1121,11.85,30.5,17.5,23.5,0
41003010200,96272,0.1184834123222748,211,1803,0.04309969525468,1448,5.68,24.3,13.6,14.5,0
41003010300,79303,0.2277580071174377,281,1734,0.0323834196891191,928,6.63,24.8,16.6,15.3,1
41003010400,69821,0.176300578034682,346,1620,0.0979455327281414,963,12.05,27.5,23.7,18.8,0
41003010702,39330,0.4540059347181009,674,965,0.1305114638447971,1174,16.99,30.9,15.8,25.0,0
41003010800,71313,0.215311004784689,627,1776,0.0381355932203389,1296,14.64,27.9,16.1,18.8,0
41003010900,91888,0.1184357541899441,895,2686,0.0237041719342604,1827,4.79,26.0,15.5,17.3,0
41007950100,66556,0.1878354203935599,559,1658,0.0435323383084577,1148,10.19,27.7,18.9,18.4,0
41007950200,80784,0.2348993288590604,894,2056,0.0564885496183206,1090,18.18,26.8,18.4,16.7,0
41007950300,67857,0.2521367521367521,702,1405,0.0041208791208791,1032,15.63,28.2,24.1,19.1,0
41007950400,73295,0.1660377358490566,265,1415,0.0288350634371395,1278,3.75,27.5,21.5,17.9,0
41007950500,68367,0.1861042183622828,806,2416,0.0529016975917883,1181,13.76,27.8,19.6,18.6,1
41007950600,98419,0.2046332046332046,259,1232,0.0753262158956109,1365,9.41,27.8,18.0,18.4,0
41007950700,91389,0.1065292096219931,291,1880,0.0382775119617224,993,16.07,25.2,18.0,15.1,1
41007950900,40739,0.2917442582247052,1611,3784,0.1071863580998782,1008,15.19,27.8,23.0,18.4,1
41007951100,64115,0.3720930232558139,645,4194,0.0189753320683111,1015,15.07,25.7,20.6,15.9,0
41007951200,61685,0.1493212669683258,221,1598,0.0436507936507936,1026,7.8,27.5,22.9,18.3,0
41007951300,89239,0.0939393939393939,330,1422,0.0264993026499302,1161,4.42,25.2,19.2,15.4,1
41007990000,-666666666,0.1923076923076923,0,0,0.0426874536005939,-666666666,0.0,23.2,19.4,16.95,0
41009970300,63333,0.4587628865979381,582,1927,0.0578566732412886,887,10.01,28.2,25.4,18.8,1
41009970400,81563,0.0927835051546391,97,1103,0.1043710972346119,1552,4.18,27.5,22.4,18.2,1
41009970500,91285,0.1160714285714285,336,2722,0.068497576736672,1552,5.8,27.0,19.5,17.4,1
41009970600,98679,0.1428571428571428,329,2555,0.0304216867469879,1539,2.48,26.4,18.0,16.8,0
41009970700,55125,0.1740412979351032,678,1797,0.0438207779419005,1153,16.49,28.4,19.8,19.5,0
41009970800,78730,0.0879629629629629,1080,2828,0.0300580954786562,1329,14.84,29.2,22.1,20.4,1
41009970900,86324,0.1421052631578947,380,2126,0.0242001640689089,1512,5.92,26.7,17.2,17.1,0
41009971000,111419,0.0679012345679012,486,2073,0.0227272727272727,1612,8.75,27.8,19.3,18.2,0
41009971100,70813,0.251063829787234,235,1666,0.0685077004779607,1541,11.25,28.3,21.4,18.9,1
41011000200,77585,0.0,178,1133,0.0080710250201775,860,14.93,25.4,19.7,15.8,1
41011000300,55792,0.1049180327868852,610,1654,0.0761346998535871,985,7.08,28.1,23.9,18.9,1
41011000502,62036,0.182648401826484,219,1360,0.1237201365187713,1091,20.48,25.4,21.0,16.8,1
41011000503,52141,0.1296596434359805,617,1287,0.0437756497948016,795,14.02,28.3,23.2,19.8,1
41011000600,70000,0.357630979498861,439,1359,0.0315278900565885,1096,12.15,26.5,21.5,17.4,1
41011000800,73929,0.1712062256809338,257,1450,0.0231416549789621,1002,11.9,26.3,21.2,17.2,1
41011990101,-666666666,0.1923076923076923,0,0,0.0426874536005939,-666666666,0.0,23.2,19.4,16.95,0
41013950200,67071,0.0862745098039215,510,2152,0.031844316674038,857,14.1,27.3,19.7,17.9,0
41015950100,34299,0.5123674911660777,283,2065,0.0968045112781954,708,25.34,26.5,27.1,17.0,0
41015950301,68771,0.1965973534971644,529,2362,0.085810162991371,1154,6.16,26.1,23.3,17.1,0
41015950302,72244,0.1969949916527545,599,2633,0.0726658217152513,1165,2.99,26.1,22.0,17.1,0
41015990101,-666666666,0.1923076923076923,0,0,0.0426874536005939,-666666666,0.0,23.2,19.4,16.95,0
41019010000,55375,0.1657894736842105,380,1262,0.0116144018583042,919,19.02,26.5,27.0,17.2,0
41019020000,52986,0.1469298245614035,456,1814,0.0380650277557494,722,14.91,27.0,24.7,17.4,0
41019030000,61250,0.18,400,2018,0.0361380798274002,955,10.74,26.7,23.0,17.4,0
41019040000,54773,0.239766081871345,171,1217,0.0768421052631578,941,12.53,26.3,22.0,16.6,0
41019050001,68723,0.1135857461024498,449,2430,0.0830235439900867,894,5.53,26.5,21.6,16.7,0
41019060000,90050,0.0382165605095541,157,1600,0.0245293782087849,-666666666,4.57,24.6,19.5,14.8,0
41019070000,91736,0.2073170731707317,164,2396,0.036410923276983,1344,3.27,24.8,18.7,14.9,0
41019100000,63173,0.1125541125541125,462,1463,0.0758039816232771,781,7.92,27.0,23.4,17.3,1
41019110000,78961,0.0,121,1199,0.0596520298260149,985,11.37,26.4,21.5,16.7,0
41019140000,45258,0.2592997811816193,914,2401,0.0668761220825852,874,11.26,28.7,25.1,19.2,0
41019170000,62344,0.1728395061728395,162,1826,0.0795805058605799,833,14.16,27.9,25.3,18.3,0
41019180000,59494,0.3029366306027821,647,1985,0.0811064228785747,965,22.05,27.6,23.3,18.2,0
41019190000,53014,0.3498964803312629,483,2113,0.1377132027795325,791,25.64,28.9,29.4,20.0,0
41019200000,46493,0.1561996779388083,621,2289,0.1398404504927264,856,15.52,28.3,30.2,19.3,1
41019210000,52436,0.0638722554890219,501,2147,0.0961677512653651,792,8.73,27.1,26.3,17.6,1
41019990000,-666666666,0.1923076923076923,0,0,0.0426874536005939,-666666666,0.0,23.2,19.4,16.95,0
41021960100,58409,0.1461187214611872,219,1081,0.0630841121495327,1071,2.11,27.0,23.6,17.8,0
41023960100,44688,0.0836820083682008,239,1561,0.0360884749708963,652,10.83,26.8,30.4,18.0,0
41027950100,68472,0.1226611226611226,481,2112,0.0255238095238095,1178,8.77,24.8,19.2,17.0,0
41027950400,79982,0.0681818181818181,396,1961,0.0304075235109717,1401,3.0,23.3,24.0,17.0,0
41033360100,43942,0.4428571428571428,140,930,0.271062271062271,867,14.57,26.8,25.8,17.8,1
41033360300,65385,0.3558994197292069,517,2350,0.0735518292682926,1238,2.62,26.0,22.0,16.7,1
41033360400,77045,0.1195652173913043,276,2028,0.0443401147626499,653,8.52,25.1,19.9,15.8,0
41033360500,47190,0.3453757225433526,1384,2533,0.052337752965806,931,24.8,29.8,28.3,21.3,1
41033360701,47425,0.2840119165839126,1007,2119,0.0708661417322834,1105,25.26,29.7,24.4,21.5,1
41033360800,67264,0.2967359050445103,337,2289,0.1234967622571692,1315,9.98,26.1,24.2,17.3,0
41033360900,47353,0.583732057416268,209,1287,0.0775462962962963,913,12.77,25.9,23.5,16.7,0
41033361000,68314,0.2213740458015267,131,2180,0.0747524752475247,1395,5.88,26.8,23.9,17.8,0
41033361400,56250,0.2048780487804878,205,1220,0.08008008008008,1246,16.32,27.0,23.7,17.7,0
41033361500,46563,0.1428571428571428,91,1162,0.097334878331402,1014,14.2,28.2,29.5,19.4,1
41037960100,50288,0.1528301886792452,530,1837,0.0879507475813544,807,5.98,26.9,25.6,17.7,0
41037960200,57553,0.2622950819672131,732,2389,0.0720108695652173,823,16.34,26.6,23.7,18.0,1
41039000100,76383,0.1654929577464788,284,2671,0.1051344743276283,1002,7.44,25.0,17.9,15.6,0
41039000200,112039,0.005,400,2011,0.0604796663190823,1125,5.73,26.0,17.7,16.6,0
41039000300,89250,0.0597826086956521,184,967,0.0797649034424853,1022,6.91,27.1,18.9,17.5,0
41039000402,84119,0.1939393939393939,165,1489,0.0250491159135559,1063,3.2,25.1,17.8,15.7,0
41039000403,71602,0.1133069828722002,759,2423,0.0727663494012895,896,15.55,27.4,16.7,18.4,1
41039000404,75714,0.162907268170426,798,1688,0.0852272727272727,1067,17.04,27.4,21.0,19.3,0
41039000500,51319,0.1729729729729729,185,1116,0.0572139303482587,978,17.78,27.9,24.4,19.0,0
41039000702,55227,0.1938325991189427,227,1464,0.0118110236220472,1171,15.35,24.4,19.9,15.1,0
41039000705,46007,0.3483275663206459,867,2205,0.0329966329966329,1105,8.82,26.0,24.3,17.2,0
41039000706,73200,0.1917293233082706,266,1890,0.0977891156462585,1158,16.63,23.3,19.0,13.5,0
41039000707,59875,0.1987673343605547,649,2236,0.106368089573128,1185,6.51,24.2,21.8,14.9,0
41039000708,75028,0.1809045226130653,199,1318,0.0680127523910733,1264,14.24,25.3,20.7,15.6,0
41039000800,72500,0.0769230769230769,91,716,0.0850439882697947,729,4.6,26.2,18.9,17.3,0
41039000902,92857,0.1561181434599156,237,1964,0.0883253170091823,1595,9.44,26.8,19.2,17.8,0
41039000903,65792,0.3699186991869919,492,2439,0.0565045992115637,1355,18.25,28.7,23.2,20.0,0
41039000904,68750,0.2407407407407407,162,1240,0.0435126582278481,815,16.3,28.2,19.3,19.2,0
41039001001,58430,0.0684931506849315,146,1159,0.0998389694041868,858,6.42,26.5,20.6,17.5,1
41039001002,70143,0.2832080200501253,399,1894,0.073170731707317,1023,7.15,26.2,18.2,16.6,0
41039001101,85806,0.0970873786407767,515,2344,0.0121130551816958,1536,2.89,26.6,16.4,17.4,1
41039001102,59891,0.0939597315436241,298,1509,0.0147219193020719,980,3.71,27.2,17.2,17.9,0
41039001201,71979,0.1916167664670658,334,1687,0.1030977734753146,1075,11.9,27.7,20.1,18.9,1
41039001202,63090,0.1867219917012448,723,1951,0.0421987784564131,648,6.29,26.9,19.3,18.0,0
41039001301,52743,0.3288590604026846,447,1388,0.0702875399361022,941,18.3,27.1,25.0,18.4,0
41039001302,63919,0.3589385474860335,716,2148,0.0724932249322493,1159,14.91,28.4,21.7,20.0,1
41039001400,73773,0.0,160,1209,0.0611313868613138,1091,5.7,28.2,25.4,19.3,0
41039001500,31529,0.427536231884058,552,2471,0.1912104857363145,794,12.55,28.6,30.4,20.5,1
41039001600,71538,0.361323155216285,393,2168,0.021216973578863,1227,9.7,27.7,21.0,18.5,1
41039001700,77188,0.3070866141732283,381,2110,0.092526690391459,860,3.59,27.0,20.0,17.6,0
41039001801,87879,0.2140575079872204,313,2138,0.0729411764705882,1469,7.73,28.6,20.1,19.9,0
41039001803,53688,0.3125,656,1659,0.0346003898635477,1048,8.58,28.2,20.7,19.6,0
41039001804,112865,0.1030042918454935,233,1378,0.0575221238938053,1575,3.27,27.2,16.1,18.3,0
41039001902,64224,0.2179379715004191,1193,2313,0.0850420168067226,1244,21.92,31.1,25.4,23.9,1
41039001903,69208,0.3366733466933868,499,1146,0.0671140939597315,1101,23.93,31.1,24.0,23.0,1
41039001904,59798,0.2691903259726603,951,2223,0.0497324519987409,1311,17.43,28.3,23.3,20.4,1
41039002001,70694,0.0794701986754966,302,1365,0.0183374083129584,1000,7.63,26.4,19.3,17.4,0
41039002002,68393,0.1794478527607362,652,2274,0.0560919540229885,1336,9.96,27.2,19.4,18.4,1
41039002101,48831,0.2310536044362292,541,1207,0.0340514246004169,1163,17.12,28.6,20.8,20.5,1
41039002201,87694,0.1573236889692585,553,1957,0.0360272638753651,1485,6.22,24.9,16.8,15.4,0
41039002301,58271,0.2162661737523105,541,1808,0.0419989367357788,1190,18.45,26.8,20.3,18.2,0
41039002302,91991,0.1666666666666666,234,1757,0.0424107142857142,1412,9.24,26.9,17.1,17.8,0
41039002401,110306,0.2987012987012987,231,1629,0.0154639175257731,1767,5.36,25.1,16.0,16.0,0
41039002403,81490,0.2314814814814814,324,1765,0.1035366478728857,1508,1.66,26.5,19.3,17.4,0
41039002404,79875,0.1638141809290953,409,1540,0.0416204217536071,1420,10.21,26.7,18.0,17.6,1
41039002501,74056,0.2153635116598079,729,1853,0.0508412582297,1481,15.56,28.8,22.4,21.0,1
41039002504,63333,0.2400690846286701,579,1312,0.0688591983556012,1554,16.23,29.3,21.4,22.0,1
41039002600,61015,0.2555746140651801,1166,2492,0.0363172985027078,1385,9.77,27.6,19.3,19.9,1
41039002700,61615,0.3036565977742448,629,1675,0.0631025416301489,1333,14.76,28.3,20.5,20.1,1
41039002800,75948,0.249740932642487,965,2006,0.0362007168458781,1378,14.99,28.2,19.0,19.6,1
41039002902,50821,0.3268518518518518,1080,1964,0.0666979802724283,1309,11.23,27.9,20.6,18.8,0
41039002903,103750,0.1770833333333333,576,1302,0.1148648648648648,1570,2.38,24.1,14.2,14.6,0
41039002904,62207,0.2392156862745098,2040,2461,0.0371762740183792,1699,10.32,26.0,15.9,16.9,0
41039003000,101364,0.2995245641838351,631,2265,0.0258992805755395,1433,3.13,24.8,14.3,15.1,0
41039003101,88585,0.2690992018244014,877,2804,0.0682019486271036,1428,20.21,25.4,15.6,16.0,0
41039003201,60500,0.2180774748923959,697,1263,0.0777363184079601,1120,37.43,29.9,23.7,21.9,0
41039003202,59670,0.2296380090497737,884,1929,0.0552507836990595,1033,15.19,28.1,20.5,19.2,1
41039003301,65913,0.1347517730496454,423,1329,0.0568181818181818,1180,24.93,28.8,19.3,20.3,1
41039003302,45333,0.2419928825622775,1124,1811,0.0233000475511174,855,24.53,30.0,22.6,21.6,0
41039003400,58183,0.173469387755102,980,2161,0.0880056777856636,989,12.11,30.1,25.0,22.2,1
41039003500,67308,0.0995575221238938,452,1776,0.0763454317897371,1437,4.46,27.2,18.0,18.5,1
41039003600,66875,0.1790123456790123,486,1703,0.062111801242236,-666666666,12.66,25.7,16.8,16.9,1
41039003700,25813,0.4724689165186501,1126,1260,0.2243298969072165,1008,16.31,38.6,24.2,33.5,0
41039003900,35867,0.3029731005191128,2119,2312,0.0818181818181818,892,24.48,30.6,21.6,23.7,0
41039004000,26016,0.2096385542168674,1245,1581,0.0507692307692307,879,32.01,29.7,23.5,20.5,0
41039004100,70813,0.1779359430604982,562,1722,0.0935374149659864,1419,13.53,28.2,20.6,18.7,0
41039004200,43365,0.158273381294964,1251,1751,0.0996360327570518,1043,42.64,31.1,24.9,23.6,1
41039004300,41792,0.1757679180887372,1172,3119,0.0622395109752709,1065,22.17,29.1,26.7,21.8,1
41039004403,51366,0.2282453637660485,1402,2600,0.0430854760250173,949,14.32,30.3,22.4,21.9,1
